,TEXT,label
2351,"Overall this car is awesome. Great car for the price. This is my 2nd VW (1998 Jetta TDI ) and I enjoy driving it. Not a long distance driver, but has all the essentials for city driving. Great tuner car for those small little quirks, i.e. braking, body roll. Basic model looks a little bland but add some sport springs, nice wheels and some window tint and it takes a little step closer to GTI appeal. Could save a little more money on gas with a 6th gear.",3
2352,"We cross shopped Audi A6, Q7, Infiniti M35x, Cadilac CTS4, Acura TL and RL, after we returned a 2006 BMW 530xiT. We finally decided to lease an RL because it has all the basic elements of being a luxury car. This is the 4th Honda/Acura we had owned so far. And probably the most conservative Honda/Acura we ever have. Having said that, the RL is still a wonderful car to drive. Only hope 3 years later, Acura can have another face lift base on the coming 2009 RL (it is NOT attractive at all) plus a RWD-biasd AWD. Then I think we will continue to be in the Honda's family.",3
2353,"I was shopping for a new Cadillac, but fell in love with 2007 Suburban. It drives and rides better. My 1992 has 210,000 miles and still does not use a quart oil between changes. So far my new one is great. I average 16 miles in town and that's better than my friend's Highlander's 15. For me and my needs our Suburban is great. It's funny all my friends drive small imports, but they aways want me to drive. My taste, guess I am use to my 1992,",3
2354,"I've had the Patriot for a few months and absolutely love it. I bartered down big time, so they gave me a very BASIC package but I'm not looking for luxury. I drive 80 miles round trip to work, daily, and couldn't be happier. My AVERAGE mileage has been 30+ MPG. Throw in the lifetime FULL warranty, I'm comforted by the fact if anything busts, it's covered (well worth the exta few bucks a month). Rides great, TONS of room (I'm 6'1 and don't even have the seat all the way back easily can handle someone even taller). Plan on easily adding on features later DIY transmission cooler and hitch, can tow 2000 lbs.",4
2355,"Purchased Veracruz LTD AWD in February 2009. The vehicle handles exceptionally smooth, is well equipped with many standard features and is a complete joy to drive. The sound system is decent and came equipped with the DVD package. A surprising feature NOT included is a jack for an Ipod. Gas mileage hovers around 20 mpg. Not great but comparable to other vehicles in it's class. I would recommend Hyundai as a vehicle brand for people to seriously consider. With the amount of rebates on this particular vehicle, the strength of it's warranty and the assurance plan in place, you cannot go wrong.",3
2356,"My wife and I have been wanting a new Tahoe for over a year. With the 0% and all we still couldn't afford much more than a base model LS. But we found a leftover 2008 LT with the LT2 package, plus second row bucket seats & third row vinyl seats. MSRP was over $42K, after Red tag and additional rebates we paid $31K. Even with paying 5% interest we were able to afford way more car than with the 0% sales. Go find a 2008 Tahoe now, you have the power to buy it for next to nothing!",3
2357,"Fun, fun, fun. The most fun car I have driven. Tested the 350Z, BMW, Altima, Accord, this is the best. And affordable! It is a 3rd car in the family with a truck and a sedan, so we could get away with a 2 seater. If you buy it it will make you smile, I keep looking for reasons to drive",4
2358,"Shopped for while... Mercedes, BMW... test drove all. All great but Q7 won. Special ordered, S-line, adaptive cruse and adaptive suspension together was worth waiting for. Love line assist and parking assist system. Bought 16GB USB drive and have all my favorite music at my steering wheel controls.",3
2359,"My wife and I have been driving this SUV for a month. It is a great value for the amount of items included. We bought the Limited FWD version for $26,000.00. You can't buy a HONDA CRV for this amount with a 4 cylinder. Only one problem so far, the seat memory switch had to be changed. Dealer is great to work with. The Infinity stereo is OK not great, but overall still very pleased with the quality of the vehicle. Third row seating is great. Gas mileage so far is about 18 MPG (city driving) not to bad considering. Love the safety features. Honda, Lexus/Toyota can learn something from Hyundai. The are overpriced and over rated.",3
2360,"I was looking for an SUV and decided to check out the Dodge Nitro. Didn't like the ride at all, too hard. Noticed the Avenger on the lot and thought it looked classy. Test drove it and unexpectantly fell in love..Purchased on a whim, on the spot. Love this vehicle!",4
2361,"Coming from a Honda Civic the Sierra 1500 feels like a monster. What a dream to drive. I actually enjoy driving to work now. One of the first things I noticed was how quiet the ride is. With the windows up road noise is virtually none existent. I've been getting around 16.6mpg with all around driving. I suspect that will go up as the motor breaks in, but hey if you're looking for fuel economy buy a prius and just hope that someone in a 1500 doesn't hit you. I highly recommend getting the remote start option. I always start the truck a few minutes before I leave and it either turns on the heater or AC depending on the inside temp of the truck. Nothing like hoping into the perfect climate.",3
